"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL"
"SLC6A6",0.24807666316115,4.02222318610589,1.39542278501443,0.167988322466828,0.873610051323878,-4.76678812887416,"SLC6A6"
"TIMM50",-0.257030302312092,8.18820910077936,-1.39520959334955,0.16805228604322,0.873679769889554,-4.76704165476449,"TIMM50"
"LCE3D",-0.0954333787890507,3.10318360575114,-1.39448259110619,0.168270548370767,0.874280804171696,-4.76790592956428,"LCE3D"
"RAD21L1",0.072953650286113,2.72410780999731,1.39428982243268,0.16832845840319,0.874280804171696,-4.76813502659841,"RAD21L1"
"RSL24D1",0.266346228348285,9.99034105159903,1.39327917685585,0.168632319458976,0.874280804171696,-4.76933565240494,"RSL24D1"
"KANSL1",-0.176227896033097,5.94141187073367,-1.3932579717846,0.16863869949911,0.874280804171696,-4.76936083491918,"KANSL1"
"GFI1B",-0.0889972187210026,3.04059626995431,-1.3929923761337,0.168718625869857,0.874280804171696,-4.76967621826935,"GFI1B"
"H3F3A",0.0865204681797072,2.89630374281107,1.39284747165573,0.16876224462254,0.874280804171696,-4.76984826250722,"H3F3A"
"SHROOM1",0.0922201014537563,3.23316114955657,1.39259978687664,0.1688368221028,0.874280804171696,-4.77014229867348,"SHROOM1"
"KRT2",-0.0993026850835119,3.13117004810535,-1.39240356114126,0.168895923339986,0.874280804171696,-4.77037521131329,"KRT2"
"BRWD3",-0.273616735462418,3.98256707753292,-1.39229920160092,0.168927361873746,0.874280804171696,-4.77049906977342,"BRWD3"
"SCTR",-0.122556379059698,3.24349447688793,-1.39228109531244,0.168932816889768,0.874280804171696,-4.77052055822884,"SCTR"
"ORAI2",0.296135457585831,4.11238628890083,1.39206206063484,0.168998817824893,0.874280804171696,-4.77078048694394,"ORAI2"
"MPDZ",-0.605509703912777,5.20295581241602,-1.39205743195171,0.169000212783297,0.874280804171696,-4.7707859793976,"MPDZ"
"TAF2",0.229457396767708,7.31484609379199,1.39194413228688,0.169034360961856,0.874280804171696,-4.77092041691235,"TAF2"
"UFM1",-0.279230224365915,7.45936259043268,-1.39193956853489,0.169035736574139,0.874280804171696,-4.77092583189157,"UFM1"
"WDR5B",0.261316534217447,4.89756195592583,1.39173773957009,0.169096580740826,0.874280804171696,-4.77116528932222,"WDR5B"
"DLD",0.361099439143214,9.84619441762967,1.39102972779901,0.169310153942048,0.874280804171696,-4.77200504572026,"DLD"
"DMXL1",0.232891548407051,4.74180345794141,1.39090312796088,0.169348364886519,0.874280804171696,-4.77215516099391,"DMXL1"
"BEST1",0.0502378324698394,3.03142334023112,1.39083844291512,0.169367890982574,0.874280804171696,-4.77223185613629,"BEST1"
"CABP2",0.101039171473865,3.0388342588014,1.39068665962424,0.169413715710441,0.874280804171696,-4.77241180806737,"CABP2"
"PRKRIP1",0.320344871404267,5.77859526337006,1.39059490039458,0.169441423261048,0.874280804171696,-4.77252058754049,"PRKRIP1"
"TRMT6",-0.367600585176311,7.196127453104,-1.39038416916192,0.169505068695875,0.874280804171696,-4.77277038164395,"TRMT6"
"EDDM3A",-0.0928786803665358,3.05950923662994,-1.39024715936766,0.169546458501398,0.874280804171696,-4.77293276981685,"EDDM3A"
"CDC14A",0.0780218151098038,3.0745861401505,1.39000957328518,0.169618250189247,0.874280804171696,-4.77321432879258,"CDC14A"
"ANKRD42",-0.1104774406511,3.2552621840903,-1.38997739026234,0.169627976770371,0.874280804171696,-4.7732524648709,"ANKRD42"
"GPR148",-0.0712313115720722,2.8072292450954,-1.38985076832645,0.16966624950949,0.874280804171696,-4.77340250073321,"GPR148"
"PLCB3",-0.215712866455306,4.25288247003494,-1.3896726830036,0.169720088798088,0.874280804171696,-4.77361349467805,"PLCB3"
"PEX14",-0.0706416761135178,3.5424711386724,-1.38960025109385,0.1697419903854,0.874280804171696,-4.77369930418425,"PEX14"
"HLA-F",-0.343119104237549,3.91441715614082,-1.38946961752901,0.169781496179357,0.874280804171696,-4.77385405421328,"HLA-F"
"CDC20",-0.452254458359112,6.92178286750873,-1.38940642430409,0.169800609411967,0.874280804171696,-4.77392890878228,"CDC20"
"CCDC47",-0.356285745746987,7.53163330368181,-1.38905325847296,0.1699074573258,0.874280804171696,-4.77434718768784,"CCDC47"
"UBXN6",-0.312955848437982,7.35263142569202,-1.3888956611368,0.169955153990579,0.874280804171696,-4.7745338092893,"UBXN6"
"FBXL7",-0.0701089160609341,3.05408966272507,-1.38879438141617,0.169985811618491,0.874280804171696,-4.77465373102282,"FBXL7"
"BCL2L10",-0.100334490720692,2.87730173783929,-1.38876333261585,0.169995211019794,0.874280804171696,-4.77469049318,"BCL2L10"
"CAPG",-0.91321911850449,7.21527919927439,-1.38848445982952,0.170079652059656,0.874280804171696,-4.77502064768954,"CAPG"
"GPR137C",-0.359321275247447,3.64884433955926,-1.38829134919312,0.170138143703148,0.874280804171696,-4.77524923317546,"GPR137C"
"BSX",0.100357184078254,3.19913362080086,1.38825814748955,0.170148201786027,0.874280804171696,-4.77528853112642,"BSX"
"PSEN1",-0.232539569478813,6.65417722225208,-1.38808422412858,0.170200897376145,0.874280804171696,-4.7754943747072,"PSEN1"
"GPR15",-0.114217002126508,2.99206532356893,-1.38778598659807,0.170291287056678,0.874280804171696,-4.7758472920578,"GPR15"
"IL19",0.0696154394138544,3.07159053829616,1.38775101902221,0.170301887426305,0.874280804171696,-4.77588866608128,"IL19"
"C12orf10",0.236374520453137,5.11599338591776,1.38759617812766,0.170348833308451,0.874280804171696,-4.77607186389243,"C12orf10"
"TMEM151A",0.243537080691304,3.5099431655469,1.38714855005648,0.170484604610024,0.874280804171696,-4.77660136178097,"TMEM151A"
"IL7",-0.186625368388495,3.21894113974738,-1.38692193152292,0.170553372576941,0.874280804171696,-4.77686936757396,"IL7"
"SCAMP2",-0.303449496558923,6.19081197446923,-1.38688311307987,0.17056515426805,0.874280804171696,-4.77691527132939,"SCAMP2"
"TENM1",-0.0673377086297555,3.01562688618651,-1.38681806982737,0.170584896788021,0.874280804171696,-4.77699218388277,"TENM1"
"ZFPM1",0.413631939259199,5.20149962859446,1.38677622541943,0.170597598711027,0.874280804171696,-4.77704166241868,"ZFPM1"
"KCNS2",-0.060231490952678,3.26139011099167,-1.38677254411809,0.170598716209464,0.874280804171696,-4.7770460152732,"KCNS2"
"CD40",-0.833235293226101,5.40826792690137,-1.3864637855328,0.170692463190214,0.874280804171696,-4.77741106020063,"CD40"
"CNOT6L",0.186120875695948,3.65235913464123,1.3863037944963,0.17074105610403,0.874280804171696,-4.77760018768393,"CNOT6L"
"SMIM2",-0.167824826012994,3.50527607014243,-1.38616260942655,0.170783946038996,0.874280804171696,-4.77776706752749,"SMIM2"
"ARRDC3",-0.476357641509437,5.72611519672131,-1.38605265946141,0.17081735293981,0.874280804171696,-4.77789701672851,"ARRDC3"
"BTN3A3",-0.337422734147852,3.95585187557108,-1.38578386319667,0.170899044394801,0.874280804171696,-4.77821466504024,"BTN3A3"
"LARGE2",0.302437875889265,3.50900725127654,1.38569210627841,0.170926937644899,0.874280804171696,-4.77832308508667,"LARGE2"
"TMEM45B",0.943041233335909,5.12326125423273,1.38549416788564,0.170987120976398,0.874280804171696,-4.77855694650514,"TMEM45B"
"OR8B8",-0.069156555598517,2.93296069174953,-1.38547178837528,0.170993926508308,0.874280804171696,-4.77858338562542,"OR8B8"
"TLX2",0.0802956452984853,2.82933362375706,1.38518940391475,0.171079816512491,0.874280804171696,-4.77891696007482,"TLX2"
"ZNF75A",-0.384018708475102,5.57687359097017,-1.38502954618582,0.17112845348513,0.874280804171696,-4.77910576839638,"ZNF75A"
"PHLPP2",-0.16301392939994,3.92564068865896,-1.38470686215818,0.171226662952321,0.874280804171696,-4.7794868294644,"PHLPP2"
"FLT3LG",-0.147332107678629,3.65019728003225,-1.38452254509949,0.171282779588121,0.874280804171696,-4.77970445441163,"FLT3LG"
"USP36",0.252408718450355,4.97814040446117,1.38445702898611,0.171302729832988,0.874280804171696,-4.77978180343251,"USP36"
"TTC13",0.330047359727804,7.46083501531846,1.38439990984528,0.171320124579237,0.874280804171696,-4.77984923611964,"TTC13"
"PSMD1",-0.214748263068358,9.9446954990594,-1.38426939414063,0.17135987619462,0.874280804171696,-4.78000330828669,"PSMD1"
"TSPYL2",0.170722362898235,3.90471056584252,1.38398891902734,0.171445325407425,0.874280804171696,-4.78033435994507,"TSPYL2"
"TCEANC2",0.169897397386329,3.74141339653319,1.3839445458092,0.171458847093791,0.874280804171696,-4.78038672902511,"TCEANC2"
"COMMD7",-0.329169464661312,9.32225226847621,-1.38394385718847,0.171459056941082,0.874280804171696,-4.78038754172001,"COMMD7"
"ZNF524",0.208344048871018,4.36522170343994,1.38361239872804,0.171560087029574,0.874280804171696,-4.7807786779611,"ZNF524"
"HLA-DMB",-0.53262925421435,4.24241278849771,-1.38329008126432,0.171658374692843,0.874280804171696,-4.78115894380722,"HLA-DMB"
"CDK5RAP2",-0.498142111699659,6.23723803762429,-1.38324787271312,0.171671248989587,0.874280804171696,-4.78120873478896,"CDK5RAP2"
"KRT73",0.0705621457237857,2.95509505576458,1.38313425385361,0.171705908275904,0.874280804171696,-4.78134275734864,"KRT73"
"RNF145",-0.396833086877511,6.10164310212309,-1.38282968339675,0.171798843580307,0.874280804171696,-4.78170197210251,"RNF145"
"TMEM244",0.0812085838617387,2.93431161771029,1.38262746767577,0.171860568114578,0.874280804171696,-4.78194042755604,"TMEM244"
"OR52N4",0.0701614295932567,3.2648056001075,1.38220831461697,0.171988564991236,0.874280804171696,-4.7824345950464,"OR52N4"
"KLHDC10",0.293698074234456,4.68333937812416,1.38194090884457,0.172070260950003,0.874280804171696,-4.78274978469327,"KLHDC10"
"FHL5",0.0641166170739247,3.08555436549315,1.38190172525269,0.172082234548868,0.874280804171696,-4.7827959654007,"FHL5"
"AIRE",-0.0577361153727192,3.1017750346681,-1.38184415704565,0.172099827219563,0.874280804171696,-4.78286381150143,"AIRE"
"RNF40",0.190935880451594,4.59530516124698,1.38177833674621,0.172119943394725,0.874280804171696,-4.78294137975242,"RNF40"
"PGF",0.37102277366223,3.63261233190003,1.38152064256435,0.172198717925029,0.874280804171696,-4.78324503545727,"PGF"
"CCDC148",0.112760659372098,3.06315250497178,1.38110025259498,0.17232728625724,0.874280804171696,-4.7837402917316,"CCDC148"
"MYL10",0.101287755799568,3.12106912201021,1.38100601403474,0.17235611743659,0.874280804171696,-4.78385129377803,"MYL10"
"SPACA3",0.0713454827559561,3.00314447809729,1.38063616322249,0.172469304681027,0.874280804171696,-4.7842868668292,"SPACA3"
"RRAD",-0.536709831889884,3.85620714082236,-1.38059906078594,0.172480662464363,0.874280804171696,-4.78433055635089,"RRAD"
"PI4KA",0.435549335253628,7.63527997715668,1.38052898931126,0.172502114280687,0.874280804171696,-4.78441306518066,"PI4KA"
"SYDE1",-0.116047059039591,3.55712014350981,-1.3804451015784,0.172527798522691,0.874280804171696,-4.78451183746284,"SYDE1"
"GTF2A2",0.226122451592945,9.1971146240258,1.38040508638619,0.17254005116642,0.874280804171696,-4.78455895074911,"GTF2A2"
"PELI2",0.434609209171049,4.45824198629401,1.38025403813079,0.172586308122616,0.874280804171696,-4.78473678124129,"PELI2"
"EPS8L1",0.567733805675841,4.51615750900296,1.38019834115216,0.17260336714121,0.874280804171696,-4.78480234923286,"EPS8L1"
"OR10V1",-0.0616317412233238,3.00745580999731,-1.38016730523099,0.172612873466335,0.874280804171696,-4.78483888449128,"OR10V1"
"CARD11",-0.493455804051965,4.20069746909433,-1.37989161345309,0.172697335673943,0.874280804171696,-4.78516339326117,"CARD11"
"TXN2",0.227994425649549,7.85610851746842,1.37970509862842,0.172754495179244,0.874280804171696,-4.78538290021406,"TXN2"
"TNIK",0.420995242305909,3.80205729561946,1.37951680440767,0.172812214706115,0.874280804171696,-4.78560447330061,"TNIK"
"ARHGAP9",-0.054770838578722,3.12243898065036,-1.3785872184197,0.173097385692695,0.874280804171696,-4.78669794052301,"ARHGAP9"
"PROK1",-0.064057764460256,2.7773414838753,-1.37856455999193,0.173104341163269,0.874280804171696,-4.78672458494917,"PROK1"
"AQP3",0.924273735849056,4.61717901639344,1.37856210597299,0.173105094487723,0.874280804171696,-4.78672747064683,"AQP3"
"MRPL19",0.193321477381698,10.0247833536684,1.37853874977112,0.173112264402441,0.874280804171696,-4.78675493512505,"MRPL19"
"GCAT",0.465504567777606,5.62837395955388,1.37848067236768,0.173130094059349,0.874280804171696,-4.78682322626821,"GCAT"
"SLC35D2",-0.412615664475715,7.06441016339694,-1.37826873758198,0.17319516958673,0.874280804171696,-4.78707241008817,"SLC35D2"
"AVPR1A",-0.0593315599288573,3.1314705971513,-1.37822941975358,0.173207244362886,0.874280804171696,-4.78711863438009,"AVPR1A"
"TMEM127",0.161403763532322,4.95590049234077,1.3781540510245,0.173230392422171,0.874280804171696,-4.78720723874449,"TMEM127"
"PRB3",0.311272752822457,3.32232386844934,1.37805078856083,0.17326211135473,0.874280804171696,-4.78732862798731,"PRB3"
"BCAT1",-0.790110053162696,4.64024499905939,-1.37757259341505,0.173409055648536,0.874280804171696,-4.78789065550321,"BCAT1"
"ABRA",-0.0495303374188061,2.99895356570814,-1.37719985656777,0.173523659912551,0.874280804171696,-4.78832861088466,"ABRA"
"CORO1B",0.220538150711415,4.71965255348025,1.37710517856264,0.173552779507295,0.874280804171696,-4.78843983732183,"CORO1B"
"UBA1",-0.304497083900403,6.74157013437248,-1.37709546191656,0.173555768214574,0.874280804171696,-4.78845125190312,"UBA1"
"EIF3K",-0.214553225757809,9.66404371459285,-1.37702621183223,0.17357706973379,0.874280804171696,-4.78853260092103,"EIF3K"
"HIC2",0.266897883815342,4.24458347594733,1.37646463712962,0.173749885641136,0.874280804171696,-4.78919214969106,"HIC2"
"CHST10",-0.252232701476956,4.24323273447998,-1.37637095052201,0.173778729060928,0.874280804171696,-4.78930215677461,"CHST10"
"SRSF2",-0.190637136289824,9.57488126390755,-1.37628942822711,0.173803830420758,0.874280804171696,-4.78939787481438,"SRSF2"
"ZNF484",-0.232962463424065,3.99256130018812,-1.37625268183806,0.173815145832476,0.874280804171696,-4.78944101824673,"ZNF484"
"OSBPL5",0.109174542066192,3.42241453722118,1.37615542298241,0.173845097728573,0.874280804171696,-4.78955520336129,"OSBPL5"
"EDEM3",0.286737676461489,5.17061259258264,1.37609887702512,0.173862513472451,0.874280804171696,-4.78962158673183,"EDEM3"
"STARD8",-0.0645433414011771,3.19373362859446,-1.37593056578452,0.173914360017052,0.874280804171696,-4.78981916438364,"STARD8"
"ROBO3",-0.0784420911305346,3.43112137221177,-1.37591231270419,0.173919983401898,0.874280804171696,-4.7898405900061,"ROBO3"
"OR52B4",-0.0765391012217762,2.84689807565171,-1.37581418322122,0.173950217389173,0.874280804171696,-4.78995577069979,"OR52B4"
"ABHD13",-0.289348296551191,5.81189595028218,-1.37559784754923,0.17401688527066,0.874280804171696,-4.79020967034745,"ABHD13"
"BYSL",-0.25472381360192,7.59262931550658,-1.37555309634166,0.174030678633214,0.874280804171696,-4.79026218739988,"BYSL"
"KIAA1211",0.0713740588849365,3.19424761072292,1.37548114068814,0.174052858793293,0.874280804171696,-4.79034662645205,"KIAA1211"
"NTSR1",0.670082510593876,3.37059615882827,1.37533895793314,0.174096692654077,0.874280804171696,-4.79051346402825,"NTSR1"
"KCNS3",1.02093431134009,5.42253362805697,1.37516111157826,0.174151533226397,0.874280804171696,-4.79072212674703,"KCNS3"
"SLC24A1",0.19668629059697,3.98372214915345,1.37503611271935,0.174190085695795,0.874280804171696,-4.79086876977145,"SLC24A1"
"OR2K2",-0.0787415051036189,3.01238997984413,-1.374878884986,0.17423858755335,0.874280804171696,-4.7910532046306,"OR2K2"
"ECPAS",-0.267385234689147,5.48396299489385,-1.37487774869721,0.174238938115116,0.874280804171696,-4.7910545374745,"ECPAS"
"DCTN5",0.24543109584751,4.54769108680462,1.3741568432682,0.174461456855935,0.874877844589383,-4.79189993824906,"DCTN5"
"CALM1",0.286462698731807,10.1981496552002,1.3741129072784,0.174475025414245,0.874877844589383,-4.79195144832776,"CALM1"
"RFNG",-0.166362825549028,3.97335640580489,-1.37389677970618,0.174541782897982,0.874877844589383,-4.79220481162181,"RFNG"
"STARD4",0.385235635709865,4.30188569766192,1.37379168662162,0.174574251111483,0.874877844589383,-4.79232799734488,"STARD4"
"TRPC3",-0.183696588037427,3.0582955170653,-1.37364046718342,0.174620978041487,0.874877844589383,-4.7925052350525,"TRPC3"
"PRDX6",-0.282030879987625,10.733113600645,-1.37350875777855,0.174661684152154,0.874877844589383,-4.79265959109471,"PRDX6"
"MANEA",0.309996835060315,4.83971749986563,1.3731574825894,0.174770284770899,0.875110383277621,-4.79307119851898,"MANEA"
"KCNV2",-0.0459398122873451,2.89393131846278,-1.37300462902143,0.174817557273437,0.875110383277621,-4.79325027438159,"KCNV2"
"GPR39",0.211837245978967,3.94242359365762,1.37286367997572,0.174861156773163,0.875110383277621,-4.79341538702486,"GPR39"
"IGBP1",-0.344218360578424,10.069547399355,-1.37268536234875,0.174916327343041,0.875110383277621,-4.79362425190832,"IGBP1"
"OR8J3",-0.0815562858799903,2.80629562133835,-1.37244422421927,0.174990955435034,0.875110383277621,-4.79390665876116,"OR8J3"
"CXCL1",-1.27040395163161,6.2813652919914,-1.37237640516762,0.175011948649237,0.875110383277621,-4.79398607613517,"CXCL1"
"IFITM5",0.0996619452907503,3.6434227626982,1.37206864270221,0.175107239941247,0.875130788995871,-4.79434642578347,"IFITM5"
"GOLT1B",0.419360834712335,6.4192018505778,1.3720361205016,0.175117311981235,0.875130788995871,-4.79438450063426,"GOLT1B"
"MCM7",0.37886271346273,8.63934836576189,1.37176869498284,0.175200149763247,0.87515317701046,-4.79469755294106,"MCM7"
"PLA2R1",-0.333658490218063,3.28618044436979,-1.37169469620634,0.17522307693167,0.87515317701046,-4.79478416697274,"PLA2R1"
"SLC45A1",-0.221748070716056,3.44323794463854,-1.37147914791067,0.17528987370745,0.875233836330089,-4.79503643697237,"SLC45A1"
"WDR53",-0.306316385052582,6.20003927922601,-1.37118531335445,0.175380962161989,0.875435703963411,-4.7953802709149,"WDR53"
"EXTL2",0.466871806178469,6.29576083848428,1.37096906275395,0.175448022775556,0.875517551713655,-4.79563327523957,"EXTL2"
"POU5F1P3",-0.0901976044502009,2.72425039505509,-1.37028219737251,0.175661153903653,0.876064437020248,-4.79643663295689,"POU5F1P3"
"NT5C2",0.275181447533249,5.93551206812685,1.37019653685754,0.175687747837621,0.876064437020248,-4.79653679518484,"NT5C2"
"JUNB",0.397766538934424,6.38924155428648,1.37009945895844,0.175717890102387,0.876064437020248,-4.79665030062606,"JUNB"
"TALDO1",-0.256428492344574,10.778160054824,-1.36996258369118,0.175760395992662,0.876064437020248,-4.7968103252238,"TALDO1"
"NOL4",0.415179672131147,3.27464636683687,1.36954175789989,0.175891130446005,0.876352771372061,-4.79730223079595,"NOL4"
"SRC",-0.387254279036501,4.33638500268745,-1.36929919955245,0.175966517791603,0.876352771372061,-4.79758569460234,"SRC"
"SAMD7",-0.100480185354161,3.41774859137329,-1.36906955638214,0.176037913843404,0.876352771372061,-4.7978540220791,"SAMD7"
"CEMP1",0.0576129703835431,2.94598543966676,1.36875908243878,0.176134475373574,0.876352771372061,-4.79821672991766,"CEMP1"
"GDI2",-0.219958930134576,11.031882322494,-1.36871886129808,0.176146987644603,0.876352771372061,-4.79826371222319,"GDI2"
"NUMB",0.17987232272657,5.05014194705724,1.3686760973435,0.176160291696743,0.876352771372061,-4.79831366337794,"NUMB"
"CPNE2",-0.442116969494277,5.91819025423273,-1.36863129185227,0.176174231703476,0.876352771372061,-4.79836599762367,"CPNE2"
"RFX7",0.233473673484379,3.89480790459554,1.36832052235141,0.176270942358177,0.876352771372061,-4.79872894239229,"RFX7"
"NPRL3",-0.160107868620477,4.5376632588014,-1.36817919059464,0.17631493784688,0.876352771372061,-4.7988939770092,"NPRL3"
"TIAM2",-0.544225089970619,4.23098217038431,-1.3679565610726,0.176384257720477,0.876352771372061,-4.79915391168107,"TIAM2"
"PIGF",0.299286670623258,6.25904764068799,1.36792461048358,0.176394207843378,0.876352771372061,-4.79919121286942,"PIGF"
"EDN2",-0.233293646574392,3.86021953104004,-1.36768568965592,0.176468626687642,0.876352771372061,-4.79947011879116,"EDN2"
"SRP19",0.234099581271268,8.8751458105348,1.36740795787892,0.176555164473994,0.876352771372061,-4.7997942738837,"SRP19"
"C9orf139",0.0622396505180944,3.04050006799247,1.36732513557605,0.176580977152911,0.876352771372061,-4.79989092819201,"C9orf139"
"SPX",0.901031176345499,3.85016952915883,1.36695088390663,0.176697653638061,0.876352771372061,-4.80032761493173,"SPX"
"DNAJC30",0.383431396651716,6.33204357135179,1.36692726111299,0.176705020241796,0.876352771372061,-4.80035517489345,"DNAJC30"
"GJA4",0.0782404199659736,2.83899253265251,1.36671858376654,0.176770105008013,0.876352771372061,-4.80059861283285,"GJA4"
"ZNF75D",0.311654056758428,4.82192551625907,1.36668992053923,0.176779046265273,0.876352771372061,-4.80063204795388,"ZNF75D"
"KANSL3",-0.0925193697417233,3.97100006100511,-1.36643319361244,0.176859145513566,0.876352771372061,-4.80093148599146,"KANSL3"
"BCL2L15",-0.684850885323229,3.68518892085461,-1.36618785510219,0.176935717452272,0.876352771372061,-4.80121759194984,"BCL2L15"
"GALR2",0.194116537426536,3.25438400846547,1.3661492313657,0.176947774508267,0.876352771372061,-4.80126262935867,"GALR2"
"BECN1",-0.212976359727806,8.63386219779629,-1.36614228605249,0.176949942672414,0.876352771372061,-4.80127072785137,"BECN1"
"PARP2",-0.332547851183112,8.16470045471647,-1.36603122102133,0.176984617330507,0.876352771372061,-4.80140022858157,"PARP2"
"EPB41L2",-0.749978759433962,5.55348331147541,-1.36555675621568,0.177132804333581,0.876646716995316,-4.80195333934666,"EPB41L2"
"SDHC",0.23874921181952,9.6902352104273,1.3653303470799,0.177203550842101,0.876646716995316,-4.80221721429959,"SDHC"
"INTS5",-0.152178901407367,4.70578206597689,-1.36530435074625,0.177211675348115,0.876646716995316,-4.80224750985398,"INTS5"
"ATP1A4",-0.0780952486467679,3.21785681644719,-1.36519166062983,0.177246897122946,0.876646716995316,-4.80237883021472,"ATP1A4"
"ALDH6A1",0.416646270530464,6.25295336535877,1.36499040107391,0.17730981494761,0.87670698486685,-4.80261333742333,"ALDH6A1"
"TAPBP",-0.274803753286422,4.56731085326525,-1.36477662658059,0.177376663866743,0.876747775397962,-4.80286239171073,"TAPBP"
"MARF1",0.177899790055677,3.81477403896802,1.3641837596647,0.177562158546275,0.876747775397962,-4.80355291080881,"MARF1"
"LUC7L3",-0.274841969919576,8.47058087960226,-1.364108729031,0.177585644488452,0.876747775397962,-4.80364027993402,"LUC7L3"
"NMUR1",0.0505584181101133,3.08714556705187,1.36408078054468,0.177594393474972,0.876747775397962,-4.80367282329333,"NMUR1"
"SLC35G2",-0.750645474365914,6.90023775436711,-1.36393534791771,0.177639924974327,0.876747775397962,-4.80384215574867,"SLC35G2"
"ZNF226",-0.420776749536035,7.27915672910508,-1.36381472170254,0.177677696934025,0.876747775397962,-4.80398259243275,"ZNF226"
"DUSP10",-0.660935363942158,5.16029941252352,-1.36372345825985,0.177706278534848,0.876747775397962,-4.80408883639484,"DUSP10"
"METTL7B",0.8839053923987,4.51832936603064,1.36335319839283,0.177822271359625,0.876747775397962,-4.80451980489667,"METTL7B"
"NGF",-0.377878331696569,3.62749149516259,-1.36330939690145,0.177835997052633,0.876747775397962,-4.8045707809609,"NGF"
"CAPN5",-0.28175863992422,3.75454585313088,-1.3629696224276,0.177942496687351,0.876747775397962,-4.80496615776196,"CAPN5"
"BIK",0.724177238168881,4.62393807995163,1.36288057598835,0.177970415638694,0.876747775397962,-4.80506976099148,"BIK"
"TBC1D5",-0.335346306371791,7.30139355307713,-1.36262950082298,0.178049153855181,0.876747775397962,-4.80536184646701,"TBC1D5"
"ZNF626",-0.631434419154036,4.1321636572158,-1.36254564335869,0.178075457824298,0.876747775397962,-4.80545938992832,"ZNF626"
"LY6K",-0.780819192970925,4.84713958774523,-1.36229236733822,0.178154922114919,0.876747775397962,-4.80575396799569,"LY6K"
"SV2A",0.163445841439839,3.33738516030637,1.36228712873328,0.178156565990753,0.876747775397962,-4.80576006032766,"SV2A"
"LMOD1",-0.0505247775286128,3.15908878621338,-1.362081016113,0.17822125337789,0.876747775397962,-4.80599974545156,"LMOD1"
"ADORA1",0.29734379500464,3.31667413302876,1.36169838606815,0.178341387349712,0.876747775397962,-4.80644461024448,"ADORA1"
"MARCO",-0.153641774396846,3.22092985931201,-1.36169769697271,0.178341603760017,0.876747775397962,-4.8064454113161,"MARCO"
"MME",-0.58330306812558,3.59881815345337,-1.36147585983555,0.178411282086382,0.876747775397962,-4.80670327674823,"MME"
"PANX2",0.0899511012991043,3.43520701034668,1.36133966536625,0.178454070612919,0.876747775397962,-4.80686157098193,"PANX2"
"RTCB",0.23450024845345,8.30804642757323,1.36123786010294,0.178486060115294,0.876747775397962,-4.80697988615709,"RTCB"
"ZBBX",0.089692924064336,2.77820780368181,1.36097423240292,0.178568918188914,0.876747775397962,-4.80728622840395,"ZBBX"
"MAPK4",0.238812920893907,3.19244902364956,1.36079776962028,0.178624396751393,0.876747775397962,-4.80749125183218,"MAPK4"
"BTG4",-0.145268589583979,2.90831407578608,-1.3607507061734,0.178639195362478,0.876747775397962,-4.80754592834829,"BTG4"
"ARSA",0.0946211140581501,3.32704248696587,1.36048698721895,0.178722136339214,0.876747775397962,-4.80785227433303,"ARSA"
"BCL3",-0.0908566095731507,3.52544186159635,-1.36023681838896,0.178800842864949,0.876747775397962,-4.80814282879314,"BCL3"
"RSPH4A",0.0817456554670555,2.8006008505778,1.36003972829322,0.178862868704668,0.876747775397962,-4.80837170073604,"RSPH4A"
"FDX1",-0.332150331503248,5.24399178392905,-1.36003822101738,0.178863343119702,0.876747775397962,-4.8083734509491,"FDX1"
"NLGN4Y",-0.116962224868544,3.07499667898414,-1.35989010905401,0.178909966035288,0.876747775397962,-4.80854542623484,"NLGN4Y"
"PDE8A",0.374387343373027,7.25479387583983,1.35943072822074,0.179054629579789,0.876747775397962,-4.80907870990809,"PDE8A"
"RNF169",-0.283890358026599,7.19063513894114,-1.35921220799957,0.179123475032556,0.876747775397962,-4.80933232555859,"RNF169"
"CCS",-0.324499301654811,7.17246274160172,-1.35914063574391,0.179146028472525,0.876747775397962,-4.80941538440497,"CCS"
"RASGEF1A",0.983912111081039,5.6482188481591,1.35876587015443,0.179264157799614,0.876747775397962,-4.80985022929959,"RASGEF1A"
"ERAP2",-0.734796048407052,5.62985224697662,-1.35874099275794,0.179272001468837,0.876747775397962,-4.8098790908743,"ERAP2"
"MAPK8IP3",-0.0626329595190218,3.11796347917227,-1.35863061618397,0.179306805585574,0.876747775397962,-4.81000713859151,"MAPK8IP3"
"DOCK7",0.166469044192699,4.52049334479978,1.35822244663912,0.179435554983442,0.876747775397962,-4.81048057124715,"DOCK7"
"C10orf88",0.352311963888027,5.19675630596614,1.35780295404231,0.179567949411851,0.876747775397962,-4.81096699914207,"C10orf88"
"TLK1",0.253440931101147,5.75125311314163,1.35758382031141,0.179637138943793,0.876747775397962,-4.81122104266521,"TLK1"
"CDC42EP4",-0.204164696489328,3.92451900268745,-1.35753545849939,0.179652411492411,0.876747775397962,-4.81127710375594,"CDC42EP4"
"ST7L",0.116196009008659,3.65173431389411,1.35730286366207,0.17972587822465,0.876747775397962,-4.81154670203786,"ST7L"
"C8A",-0.073821423059079,3.28678885528084,-1.35729389160339,0.179728712571502,0.876747775397962,-4.81155710059541,"C8A"
"NR2C1",0.244186163586456,6.25819868368718,1.35723569156629,0.179747099266933,0.876747775397962,-4.81162455250199,"NR2C1"
